,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88 :=
14,2575.905525,344.0136858,1858.57864,1648.64614,2524.18929,459.9031537,2090.382699,1489.662935,657.1171737,1493.155918,51.3240507,2457.926607,1952.197423,0,2377.298953,2115.803903,1841.624168,1809.34944,2442.73469,2701.47294,679.166542,1000.383946,2169.545491,1933.995002,1965.400219,960.5014421,1505.71559,1459.637871,1393.547652,535.1765334,1511.714095,370.3342528,764.2103824,1745.894809,2305.087355,2140.676167,2531.661789,903.1945595,18.09544532,2267.711353,79.65506409,1587.080754,1470.200045,2045.344347,2596.954197,167.1627746,1428.957033,2070.369637,2301.680582,1373.36215,1594.85345,1858.146119,2409.761466,2441.159075,1858.470324,1553.191953,1393.415708,1769.915465,2071.821273,1688.538928,2688.267509,603.9624572,2625.174753,2015.091187,520.4655121,2230.669875,1451.51356,493.3152789,1767.772628,2558.015187,2326.789168,2540.184559,2207.775464,929.4636818,2429.91474,973.4116056,1269.544988,178.5847509,2663.196011,1642.452979,639.2539199,2468.576842,2517.153044,2038.082077,811.4149225,2740.558595,1239.009897,2602.295627
15,834.7469496,2152.540363,862.4730184,821.5009972,762.5556365,2085.710803,836.3093059,904.6505075,1790.5595,1010.051402,2338.723074,682.147687,699.7590545,2377.298953,0,671.244937,945.6524688,586.2888186,648.061175,1017.146707,2452.428429,1466.721925,770.0576234,494.3053354,500.2192841,1459.974453,959.0119435,937.3024154,984.3522596,2435.085327,949.591326,2139.551049,1726.038794,752.9807168,339.3838772,286.8985964,547.8052483,1484.136131,2359.261736,704.5157094,2319.167959,1190.847697,914.8396338,629.4115496,327.0976186,2225.286953,1100.500491,790.0784338,881.1090317,1029.996738,1185.401769,564.1948927,416.9421727,551.8672981,522.766304,1022.990018,1109.740513,978.1046154,306.5707439,692.4098907,976.5606654,1836.4669,934.2210327,869.8386802,2096.99077,156.5889769,996.6746819,2444.748559,792.9942463,956.2281265,259.910424,785.5049438,553.8553225,1451.219896,737.4200749,1490.165735,1528.222445,2228.59524,1049.981872,825.9614267,2467.738873,664.4926592,701.8674393,572.7696557,1970.552789,1165.386999,1404.903174,1082.778168
16,478.3641313,1981.554521,276.4717267,994.354401,415.5129032,1949.692006,165.5287796,911.7674663,1662.017711,1139.80694,2088.727127,342.5007978,168.1121991,2115.803903,671.244937,0,333.7585536,511.2086453,327.2056877,642.7717645,2008.861932,1422.048303,123.7106086,789.5652752,334.919908,1157.591539,1066.700571,940.0705126,851.8087053,2027.127915,618.6718015,1976.813814,1640.295749,398.9132649,351.3752906,437.4111705,437.8843232,1333.419129,2098.953373,161.8595202,2044.377853,625.7296085,751.386308,99.92106256,995.0178213,1991.455483,687.9889658,119.8296523,292.9871136,787.8426226,618.3279837,802.6112961,372.1569679,342.0400539,665.0343264,566.4563425,722.3919474,393.7522002,558.5094638,629.5393969,616.6852829,1517.308658,551.7300397,204.7487723,1718.557726,662.6080196,679.8017537,2047.802477,353.1608394,511.0201306,427.075765,434.708889,134.5241934,1284.276067,322.9347218,1144.251573,1006.031413,1944.554699,630.7646717,501.5988558,2034.446993,352.7898544,401.8210193,159.9189402,1519.853302,741.1937211,935.6628189,609.4276198
17,739.188159,1744.946754,85.94428002,1005.928762,695.6299427,1728.534163,251.3139091,855.2582678,1455.964654,1106.284774,1819.168078,644.5184585,245.9045487,1841.624168,945.6524688,333.7585536,0,560.539299,638.6535648,860.6269669,1684.804951,1270.553457,339.5056274,904.5665559,480.3058684,903.3484723,1033.127887,875.2593987,731.3639343,1710.508801,437.744536,1743.702572,1454.795274,328.2109618,663.8785575,670.4621762,767.1227639,1137.649766,1825.526507,449.7569096,1767.005055,294.142161,638.7446914,325.4454503,1272.199658,1730.064835,430.1676263,243.8169891,460.3004583,617.041429,286.4962244,888.7621354,704.1246429,671.3552132,752.2271521,306.3320202,474.0873363,71.71870334,745.5708592,622.4941398,846.6509581,1237.759325,783.6209473,174.4839981,1413.803794,894.3370182,488.9424502,1733.628144,242.8424508,717.1680463,730.8811805,708.4999411,464.6793548,1084.660912,602.9751164,871.1156168,676.3758674,1666.068229,825.8174921,380.7822376,1712.229528,660.3547691,701.1023635,373.8246797,1198.698294,913.3183629,622.9926958,772.7820567
18,954.5542284,1611.332062,481.6765715,484.0086259,880.7081231,1557.977872,624.9904816,418.930103,1261.143058,631.0579002,1773.480632,791.1108377,385.8694695,1809.34944,586.2888186,511.2086453,560.539299,0,762.4203862,1135.524621,1868.353738,972.0928431,630.1761972,348.2528885,195.264261,875.5670708,558.9082021,450.4218519,424.0647142,1848.873616,373.8460141,1601.410842,1215.647587,244.274408,517.962792,331.3601311,788.5955837,938.2193759,1791.468634,659.4784152,1747.522794,702.3374465,339.3587471,411.5341564,868.4838907,1663.535435,535.8186752,570.915095,803.3598939,445.1560403,699.3402301,328.2630973,640.1065976,716.8574443,192.7935977,487.9395433,536.4997139,551.9439113,286.080034,135.6594504,1104.343544,1253.317253,1041.70657,601.2487605,1510.778296,462.1455429,414.6619645,1858.4702,323.6625636,1013.570624,523.8348419,903.9547328,514.8597669,898.1876887,800.2889689,903.8769232,982.2509525,1654.19901,1132.803877,268.2092114,1882.683392,790.2064814,844.6179633,355.7612539,1390.203765,1246.904606,841.4783558,1118.735612
19,203.5931921,2302.75114,596.521389,1219.990997,125.9703817,2266.978823,399.26357,1180.852808,1976.208374,1385.993619,2415.317655,34.93566066,491.3538149,2442.73469,648.061175,327.2056877,638.6535648,762.4203862,0,393.7280069,2323.454187,1719.191961,303.5657745,954.2949381,567.1861696,1483.819848,1316.102789,1211.803361,1150.392324,2347.200329,940.2181447,2297.18305,1947.901861,712.2090935,331.5203476,543.8666965,158.7667892,1646.993862,2425.841713,189.7860633,2371.487115,931.9405091,1051.423114,402.2543915,925.9419318,2317.217715,1015.192519,394.9167307,291.6478874,1103.136711,924.1468828,990.0646512,231.3209291,98.1411751,868.1363394,893.3193129,1049.406857,705.8082882,689.0643974,894.946651,356.8410064,1844.513019,301.8019424,473.5022768,2043.045474,714.340757,1001.489435,2369.143266,676.9365291,309.52708,398.9817158,150.6069021,251.9652042,1599.395854,94.9860615,1471.455157,1314.279825,2271.716326,412.2966523,817.1779804,2350.699062,27.95830359,82.32464612,426.8645236,1836.789661,530.795986,1256.369648,435.7025904
20,190.2190161,2599.722485,853.9569056,1605.586956,267.7951446,2576.28283,616.4555661,1548.464982,2294.063435,1765.551929,2679.613691,359.7300818,806.6192777,2701.47294,1017.146707,642.7717645,860.6269669,1135.524621,393.7280069,0,2488.771786,2064.368451,550.9913733,1347.625426,942.9507336,1761.182115,1694.085669,1577.935002,1494.43877,2534.259292,1248.03495,2597.095641,2278.302599,1039.695353,722.2264998,937.5886224,470.1658505,1967.456827,2685.514285,482.2744062,2626.304183,1123.361994,1393.984091,738.9111339,1257.523156,2590.553976,1284.865773,646.1817082,400.4304453,1423.487177,1115.361971,1381.646423,608.184302,476.4148147,1256.505661,1158.966729,1325.914109,932.1968197,1082.773502,1262.937299,41.06442368,2097.512631,94.11740828,689.0374777,2258.671632,1100.81124,1307.875891,2562.000073,984.2725113,143.4843226,783.6621053,243.1582043,622.4104483,1916.83087,336.0136975,1731.721813,1487.057411,2525.262938,67.71033166,1139.890633,2521.752121,369.5967896,321.8853914,783.0923619,2019.88772,152.2581135,1471.044512,154.5766306
21,2406.816542,955.515297,1732.40945,1889.460677,2373.543445,1058.762707,1929.863921,1681.477924,1110.047816,1784.848606,713.3438973,2328.735187,1868.888808,679.166542,2452.428429,2008.861932,1684.804951,1868.353738,2323.454187,2488.771786,0,1373.555634,2022.678274,2100.46154,1971.003043,1024.455609,1768.517656,1660.129609,1524.019434,144.6781912,1504.128856,980.2506141,1223.670637,1718.883409,2283.442407,2177.227825,2446.742901,1183.522587,680.6173471,2134.398657,627.2093588,1392.294102,1563.402706,1966.71395,2731.233411,760.289261,1363.688591,1928.594698,2112.030798,1435.18759,1400.18189,2031.064713,2359.907673,2350.895361,1982.150303,1464.431725,1347.347493,1618.227888,2154.072345,1780.407599,2486.377155,698.9273563,2430.099177,1853.204964,405.4345426,2329.114064,1455.754827,189.1045198,1706.398813,2351.450854,2327.769704,2383.549804,2127.999229,1177.529645,2283.442948,972.5892322,1011.244688,599.821573,2437.024611,1632.069252,47.4644921,2345.031247,2384.429196,1983.394692,490.5274986,2488.062979,1076.969465,2361.460845
22,1897.4113,710.9123856,1241.210613,671.0247389,1828.889898,627.8552899,1470.245277,568.3028004,347.7872731,499.4395991,952.836473,1744.373234,1258.030555,1000.383946,1466.721925,1422.048303,1270.553457,972.0928431,1719.191961,2064.368451,1373.555634,0,1517.681135,984.7648498,1162.240568,554.0891438,524.8499674,535.0167451,570.5413287,1283.387829,835.1067799,693.3087611,262.002872,1024.978326,1488.552155,1282.854894,1759.829196,226.0520936,982.8961317,1583.572718,965.3619049,1149.809899,670.7976097,1328.281857,1637.736974,833.8343738,869.2708364,1429.158427,1684.939904,654.5470365,1154.507834,909.7840172,1612.139332,1684.392449,949.7565978,975.6795221,822.5070818,1210.898609,1178.334348,836.5167544,2038.726052,688.1198899,1973.774248,1411.399939,971.0779949,1311.334933,781.6549455,1269.085034,1086.191858,1929.097593,1485.383382,1850.378337,1467.227034,266.0277656,1740.571991,648.7361345,1076.150098,900.9750407,2047.812779,927.1713355,1362.697543,1747.128917,1801.168967,1293.198635,1061.141804,2151.834919,926.2697027,2013.566078
23,406.5023563,2052.51395,310.9773011,1114.111227,357.2483763,2026.457422,96.18176447,1022.555518,1743.184631,1255.405706,2144.890658,306.1787372,262.1300499,2169.545491,770.0576234,123.7106086,339.5056274,630.1761972,303.5657745,550.9913733,2022.678274,1517.681135,0,913.2468889,458.1283759,1218.401568,1181.901651,1049.797714,950.0101037,2049.955104,697.0528017,2049.146447,1727.746657,493.4714595,436.4514543,553.8378244,445.3672106,1416.467937,2153.081436,114.2459918,2096.2668,630.3928273,849.7133333,219.8150238,1088.277374,2051.560706,742.4801213,99.19226098,174.1085906,872.850854,622.5177159,926.0471596,423.4368776,352.9734289,788.1282352,617.0873639,781.285471,409.1263688,679.6164147,743.9169844,529.8443265,1567.087568,464.7789079,170.1324562,1752.091477,775.2701929,756.987841,2073.132027,433.7006946,412.1813901,515.8976988,371.5244578,216.2185979,1365.86187,263.8512569,1196.190429,1012.270906,1995.685518,530.2564039,590.8690227,2050.739338,323.2839205,361.9024102,283.1927135,1537.729881,635.3005852,961.9405538,499.3523085
24,1157.79533,1684.81209,822.8728491,327.3160297,1080.204366,1610.430964,931.4723818,444.6849408,1319.398762,515.8578053,1892.042233,987.9625077,704.1739801,1933.995002,494.3053354,789.5652752,904.5665559,348.2528885,954.2949381,1347.625426,2100.46154,984.7648498,913.2468889,0,459.4017733,1077.213591,467.1959559,474.3588568,576.9920281,2060.857361,678.4962111,1669.878693,1246.366503,592.4123163,636.6384497,411.7442019,922.8563309,1030.942458,1915.906315,909.2593576,1882.289378,1045.071659,543.2797611,698.400237,662.987764,1775.403701,845.070897,876.0248931,1076.496921,676.2721534,1042.610857,76.05472684,764.3135621,880.493383,156.6346979,821.4720675,833.8332241,899.6787264,267.2720025,351.3800647,1311.132705,1436.752189,1254.654423,922.81959,1717.44734,338.2257256,700.8493153,2063.687144,671.4782003,1246.22234,596.2598421,1104.818503,742.6826606,1005.835206,1017.986138,1129.653255,1293.887182,1797.808275,1359.874666,601.6237296,2108.435674,979.447852,1030.506886,631.4680055,1643.845042,1478.294427,1139.77066,1364.150384
25,760.3853376,1784.66038,394.4137384,666.0405637,686.0282201,1736.727718,472.0890561,614.0573756,1441.001427,822.6314113,1931.964735,596.0635613,251.4861627,1965.400219,500.2192841,334.919908,480.3058684,195.264261,567.1861696,942.9507336,1971.003043,1162.240568,458.1283759,459.4017733,0,1014.121221,751.4346675,645.3498765,602.736657,1964.211496,471.2152545,1776.084912,1401.157674,255.0083453,340.5880011,213.4908081,597.8928052,1114.419075,1947.737165,472.1863287,1900.355819,695.5906172,509.285174,239.9777022,816.5140396,1825.190382,608.714009,416.6449883,626.9762308,592.1182535,690.6346395,468.0191485,454.7564085,523.0141447,330.1180084,523.636305,623.7588875,496.9319687,265.2827675,329.0195185,910.9933179,1391.689429,848.9385672,467.0725342,1633.136743,420.4160289,525.9521024,1977.589556,294.016121,824.249471,364.4242456,709.4374716,320.8733185,1071.338609,607.1093153,1028.243301,1028.288865,1804.486292,942.7897467,339.9243735,1989.299847,594.9582511,649.364925,175.007426,1484.026817,1058.235934,909.2232381,933.2493717
26,1624.419309,842.3363185,908.6509788,874.7468057,1569.281125,833.7111831,1144.983462,659.7809585,586.3004209,798.5468528,931.717424,1500.086218,992.6422094,960.5014421,1459.974453,1157.591539,903.3484723,875.5670708,1483.819848,1761.182115,1024.455609,554.0891438,1218.401568,1077.213591,1014.121221,0,767.3175866,640.6964066,500.2304287,985.0525822,552.0172013,842.1286604,621.7056495,786.240027,1350.810143,1202.222213,1571.242883,335.3842981,943.3386215,1312.163985,891.5284614,691.688731,548.614508,1085.079043,1719.021494,834.1026501,476.5376525,1119.774041,1361.199319,430.4173112,698.3589321,1006.996685,1451.525546,1480.664793,965.5515032,602.4395432,437.2035648,832.8675772,1154.611503,770.779726,1744.509111,378.4025034,1680.221644,1072.30861,642.3317666,1325.167498,492.510453,990.2671442,807.6723583,1618.143952,1378.291121,1586.308261,1247.289809,288.6679777,1475.130805,95.26386591,528.0704097,793.5314631,1728.774909,683.7611795,1031.338964,1509.984197,1559.400617,1077.873228,592.9939028,1816.066028,394.440735,1675.691775
